z,y,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,set
0,13.04979821523351,23,C,10,4,67,115,0,0,0,0,0,0,0,0,1,0,1,12,85,10,J,1,70,B,16,72,146,22,12,0,0,0,0,80,41,415,45,1,9,9,2,0,12,31,10,0,0,0,0,0,0,0,0,0,0,0,48,38,train
0,5.891715770800834,25,C,10,7,68,115,0,0,0,1,0,0,0,0,1,1,0,12,105,13,J,1,70,B,15,82,139,26,12,0,0,0,0,74,31,360,53,0,9,10,3,0,1,52,17,0,0,0,0,0,0,0,0,0,0,0,45,37,train
0,6.995674760364545,27,C,19,12,65,145,0,0,0,0,0,0,1,0,0,0,0,9,45,13,J,1,30,E,12,74,169,31,8,0,1,0,0,75,31,560,48,1,9,9,3,0,4,48,14,0,0,0,0,0,0,0,0,0,0,0,47,40,test
0,1.4216932816755616,24,C,10,2,62,146,0,0,0,0,0,0,2,1,0,0,0,12,35,12,J,1,70,E,12,80,174,25,12,0,1,0,0,82,34,390,64,0,9,8,2,0,8,62,18,0,0,0,0,0,0,0,0,0,0,0,46,39,train
0,3.65284250609774,30,C,0,0,61,142,0,0,0,0,0,1,0,0,0,0,0,12,45,10,L,1,67,E,15,80,167,38,12,0,0,0,0,81,29,430,46,0,8,9,0,3,9,59,16,0,0,0,0,0,0,0,0,0,0,0,47,39,train
0,2.0236740330247165,33,C,0,0,67,143,0,0,0,0,0,1,0,0,0,0,0,12,85,12,L,1,77,E,15,80,164,41,12,0,0,0,0,71,33,420,48,1,8,9,2,0,7,61,19,0,0,0,0,0,0,0,0,0,0,0,47,40,train
1,-7.1242398674822525,38,C,50,25,58,123,1,0,0,0,0,1,0,0,2,1,0,12,85,8,J,1,53,E,10,68,138,42,7,1,0,0,0,80,32,430,60,0,8,8,2,0,1,75,22,5,0,0,0,0,0,0,0,0,0,0,43,37,test
0,4.224443785996605,23,C,15,5,62,138,0,0,0,0,0,0,0,0,0,0,0,12,35,13,J,1,63,E,12,70,157,27,12,0,0,0,0,79,30,440,69,1,8,9,2,0,12,57,16,0,0,0,0,0,0,0,0,0,0,0,47,40,train
0,2.5070355749387843,27,C,20,13,63,103,1,0,0,0,0,0,1,0,0,0,0,12,45,10,J,1,70,E,13,50,124,32,14,0,0,0,0,84,37,410,51,0,8,9,2,0,10,61,18,0,0,0,0,0,0,0,0,0,0,0,44,38,train
0,1.110414390795698,29,C,20,16,63,108,1,0,0,0,0,0,2,1,1,0,0,12,55,13,J,1,73,E,12,60,126,34,14,0,1,0,0,78,37,380,37,0,9,9,2,0,6,59,19,0,0,0,0,0,0,0,0,0,0,0,44,39,train
0,4.887504307573379,25,C,0,0,60,110,0,0,0,0,0,0,0,0,0,0,0,12,45,10,J,1,77,E,10,70,129,25,12,0,0,0,0,81,35,380,76,1,9,9,0,2,7,57,15,0,0,0,0,0,0,0,0,0,0,0,45,41,train
0,6.630504487243899,21,C,10,4,64,130,0,0,0,0,0,0,1,0,0,0,0,12,55,10,J,1,53,E,14,65,147,25,11,0,0,0,0,83,31,415,41,1,9,9,2,0,7,48,15,0,0,0,0,0,0,0,0,0,0,0,44,36,test
1,6.130338142806367,25,C,0,0,63,155,0,0,0,0,0,0,0,0,2,0,0,8,35,8,F,1,57,E,16,58,178,25,12,0,0,0,0,77,35,460,76,1,8,9,3,0,1,48,16,0,0,0,0,0,0,0,0,0,0,0,44,42,test
0,3.253486609937042,20,C,10,4,62,141,0,0,0,1,0,0,0,0,1,1,0,12,55,20,J,1,87,E,9,76,164,25,16,0,0,0,0,79,37,395,53,0,6,9,3,0,2,58,18,0,0,0,0,0,0,0,0,0,0,0,46,41,train
0,1.9510518802450414,32,C,20,12,59,98,0,0,0,0,0,0,2,0,0,0,0,12,45,13,J,1,63,E,13,68,110,35,12,0,1,0,0,80,38,400,51,1,9,9,2,0,9,68,21,0,0,0,0,0,0,0,0,0,0,0,49,44,test
1,5.936896472948491,19,C,10,7,66,117,1,0,2,0,0,0,0,0,0,0,0,12,45,15,J,1,37,E,13,64,137,22,6,1,0,0,0,78,36,420,54,0,9,9,2,0,2,63,20,0,0,0,0,0,0,0,0,0,0,0,44,41,test
1,4.121058382335402,23,C,0.5,6,68,220,0,0,0,0,0,2,1,0,0,0,0,12,35,13,J,1,47,E,11,88,251,26,11,0,0,0,0,83,33,480,61,0,8,8,3,0,2,59,17,0,0,0,0,0,0,0,0,0,0,0,45,41,test
0,6.080189979769447,22,C,0,0,61,107,0,0,0,0,0,0,0,0,0,0,0,12,65,10,G,1,70,E,12,70,131,25,12,0,0,0,0,80,33,370,59,1,9,9,2,0,7,55,16,0,0,0,0,0,0,0,0,0,0,0,45,37,test
0,16.49270167901267,40,C,10,18,62,150,0,1,0,1,0,1,1,0,0,0,0,12,95,14,J,1,80,E,12,60,168,44,12,0,1,0,0,82,32,770,62,0,4,8,3,0,2,44,13,0,0,0,0,0,0,0,0,0,0,0,45,42,train
0,-1.1897208357857187,28,C,0,0,63,125,0,0,0,0,0,1,2,0,0,0,0,12,55,17,J,1,87,E,13,80,143,29,13,0,1,0,1,76,36,345,88,0,6,8,1,1,11,64,20,0,0,0,2,0,0,0,0,0,0,0,47,41,test
0,-2.3693949061874156,19,C,0,2,58,113,0,0,0,1,0,2,0,0,0,0,0,12,45,5,J,1,83,E,14,76,122,22,15,0,0,0,0,81,26,350,77,0,8,9,3,0,6,66,20,0,0,0,0,0,0,0,0,0,0,0,47,38,test
0,2.2418689226809088,19,C,15,6,61,138,0,0,0,0,0,2,1,0,0,0,0,12,45,10,J,1,70,E,9,90,155,23,13,0,1,0,0,86,40,540,56,1,9,9,2,0,2,55,15,0,0,0,0,0,0,0,0,0,0,0,45,40,test
0,8.005314252788473,21,C,20,8,61,142,0,0,0,1,0,1,3,0,2,0,0,12,55,8,J,1,70,E,9,80,142,24,13,0,0,0,1,81,36,450,45,0,8,9,4,0,6,47,14,0,0,0,0,0,0,0,0,0,0,0,46,37,train
0,9.589415287256916,22,C,20,9,61,138,0,0,0,0,0,1,2,0,3,0,0,12,65,10,J,1,77,E,9,70,158,25,13,1,0,0,1,78,39,600,44,1,6,9,3,0,6,43,13,0,0,0,0,0,0,0,0,0,0,0,42,39,test
0,10.02344819253874,19,C,20,4,62,115,0,0,0,0,0,0,0,0,0,0,1,11,65,7,J,1,50,E,12,82,128,21,9,0,0,0,1,84,32,405,37,1,9,9,4,0,10,42,13,0,0,0,0,0,0,0,0,0,0,0,46,35,train
0,13.433699382430529,21,C,30,4,62,115,0,0,0,0,0,1,0,0,0,0,1,11,45,10,J,1,40,E,13,70,129,22,9,0,0,0,1,78,29,370,45,0,9,9,5,0,6,19,7,0,0,0,4,0,0,3,1,0,0,5,45,38,test
0,4.973648986249204,25,C,0,1,60,148,0,0,0,0,0,0,2,0,0,0,1,10,65,13,J,1,47,E,11,78,153,27,7,0,1,0,0,74,31,390,57,0,4,9,2,0,4,51,15,0,0,0,0,0,0,0,0,0,0,0,44,40,train
0,2.404794425745699,25,C,20,6,65,126,0,0,0,0,0,2,1,0,0,0,0,12,65,13,J,1,77,E,13,80,135,26,12,1,1,0,0,83,36,470,55,0,9,9,2,0,5,60,16,0,0,0,0,0,0,0,0,0,0,0,44,41,train
0,0.5748870797974408,39,C,30,20,66,158,0,0,0,0,0,0,1,0,0,0,0,11,65,18,J,1,60,E,12,86,180,45,12,0,1,0,0,81,35,620,89,1,8,9,2,0,0,65,20,0,0,0,0,0,0,0,0,0,0,0,47,39,test
0,2.4400495711167505,17,C,0,0,62,137,0,0,1,0,0,0,0,0,0,0,0,10,35,10,J,1,53,E,11,80,160,19,12,0,0,0,0,84,37,460,51,0,9,9,2,0,7,60,16,0,0,0,0,0,0,0,0,0,0,0,46,40,test
0,6.276382406056128,21,C,8,3,66,115,0,0,0,0,0,0,0,0,0,0,0,12,35,8,J,1,33,E,13,70,134,26,8,0,0,0,0,72,24,440,47,1,8,9,3,0,6,50,15,0,0,0,0,0,0,0,0,0,0,0,45,37,test
0,-2.0742764856130944,23,C,0,7,62,110,0,0,0,0,0,0,0,0,0,0,0,14,45,10,J,1,63,E,12,85,131,27,12,0,0,0,0,83,32,490,63,0,8,9,2,0,4,64,22,0,0,0,0,0,0,0,0,0,0,0,44,41,train
0,4.342538210201573,22,C,0,0,68,157,0,0,0,0,0,0,0,0,1,0,1,9,75,7,J,1,53,B,12,56,185,24,9,0,0,0,0,86,41,450,62,0,9,10,3,0,7,48,15,0,0,0,0,0,0,0,0,0,0,0,47,44,test
1,10.49622151162869,36,C,0,20,63,155,0,0,0,0,0,1,1,1,0,0,0,12,55,20,J,1,37,E,13,94,169,35,9,0,2,0,0,86,33,525,45,1,9,10,3,0,5,57,16,0,0,0,0,0,0,0,0,0,0,0,46,38,test
0,10.059821189883055,38,C,20,23,59,100,0,1,0,0,0,0,0,0,0,0,0,8,25,13,J,1,27,E,13,64,117,38,8,0,1,0,0,76,34,505,94,1,8,9,3,0,4,67,22,0,0,0,0,0,0,0,0,0,0,0,47,39,train
0,0.4245693590540538,30,C,20,13,63,124,0,0,0,0,0,0,1,0,0,0,0,12,55,8,J,1,87,E,13,70,136,36,15,3,1,0,0,73,24,360,63,1,7,9,3,0,3,58,16,0,0,0,0,0,0,0,0,0,0,0,45,38,test
0,7.182423719470496,25,C,30,10,59,106,0,0,2,1,0,3,0,0,0,1,0,12,55,20,J,1,63,E,12,48,127,31,12,2,0,0,0,76,30,340,50,0,8,9,3,0,6,53,15,0,0,0,0,0,0,0,0,0,0,0,45,40,test
0,1.1904721404696077,20,C,0.5,2,63,122,0,0,0,0,0,0,1,0,0,0,0,12,45,15,J,1,77,E,12,70,134,25,12,0,1,0,0,84,36,400,50,1,8,8,3,0,4,62,18,0,0,0,0,0,0,0,0,0,0,0,46,41,train
1,8.27123048653267,31,C,0,0,60,140,0,0,0,0,0,0,0,0,0,0,0,9,25,13,J,1,23,E,11,80,153,30,4,0,0,0,0,82,29,420,36,0,8,9,2,0,4,57,18,0,0,0,0,0,0,0,0,0,0,0,44,38,train
0,-0.7764588769674186,26,C,7,11,65,116,0,0,0,1,0,0,0,0,0,0,0,10,55,13,J,1,53,E,14,74,140,25,11,0,0,0,0,78,35,545,64,1,9,9,2,0,7,71,23,0,0,0,0,0,0,0,0,0,0,0,46,41,test
0,2.5746150809131554,25,C,10,8,62,120,0,0,0,0,0,0,1,0,0,0,0,12,65,8,J,1,70,E,12,70,143,30,12,0,0,0,0,79,34,350,59,1,10,10,3,0,7,60,18,0,0,0,0,0,0,0,0,0,0,0,46,40,train
0,2.6888275487897033,25,C,0,0,66,140,0,0,0,0,0,2,0,0,0,0,0,12,55,9,J,1,47,E,11,60,177,29,10,0,0,0,0,85,39,590,60,1,4,9,2,0,9,59,18,0,0,0,1,0,0,0,0,0,0,1,47,40,train
0,5.583868866310418,38,C,0,11,62,115,0,0,0,0,0,0,1,0,0,0,0,10,35,18,J,1,57,E,13,58,136,33,12,0,0,1,0,80,31,440,63,1,8,9,3,0,9,54,16,0,0,0,0,0,0,0,0,0,0,0,47,37,train
0,7.848564286054883,38,C,0,11,62,115,0,0,0,0,0,0,1,0,0,0,0,10,35,18,J,1,57,E,13,58,136,33,12,0,0,1,0,75,24,310,47,0,2,10,4,0,9,49,14,0,0,0,1,0,0,0,0,0,0,1,43,37,train
0,6.442310987084789,27,C,13,12,63,110,0,0,0,0,0,0,0,0,1,0,0,9,55,12,J,1,87,E,15,70,122,31,13,1,0,0,0,84,31,340,52,0,9,9,3,0,11,55,14,0,0,0,0,0,0,0,0,0,0,0,44,41,test
0,3.843645146527066,33,C,0,0,63,206,0,0,0,0,0,0,2,0,0,1,0,12,45,18,J,1,53,E,11,75,212,36,11,0,0,0,0,81,30,505,82,0,8,9,0,3,3,58,16,0,0,0,0,0,0,0,0,0,0,0,46,42,test
0,1.6603352724827687,20,C,4,4,66,120,0,0,0,0,0,0,0,0,0,0,0,12,35,6,J,1,57,E,13,80,154,23,12,0,0,0,0,77,28,415,66,0,9,10,3,0,8,62,18,0,0,0,0,0,0,0,0,0,0,0,44,40,test
0,7.080980425824619,23,C,0,0,64,122,1,0,0,0,0,1,1,1,0,0,0,13,45,10,I,1,77,E,12,70,138,27,13,0,0,0,0,80,34,730,84,0,9,9,3,0,11,53,16,0,0,0,0,0,0,0,0,0,0,0,44,40,test
0,-1.7498980496120815,35,C,0.125,3,62,140,0,0,0,4,0,0,1,0,0,0,0,7,75,12,F,1,43,E,16,70,159,52,7,0,0,0,1,83,34,465,61,1,8,9,3,0,7,69,21,0,0,0,0,0,0,0,0,0,0,0,47,39,test
0,4.237836354945281,26,C,1,7,60,110,0,0,2,0,0,1,0,0,0,0,0,9,65,12,J,1,77,E,11,76,129,28,12,0,0,0,0,82,35,430,56,1,5,9,3,0,8,52,16,0,0,0,0,0,0,0,0,0,0,0,44,40,test
0,8.818892148000332,25,C,15,10,67,145,0,0,0,0,0,0,0,0,1,0,0,12,75,12,J,1,40,E,13,68,160,27,9,0,0,0,0,72,23,400,58,0,8,9,1,2,10,51,15,6,0,0,0,0,0,0,0,0,0,1,46,38,train
1,1.8773667550875075,27,C,15,14,67,162,0,0,0,0,0,0,1,0,0,0,0,12,65,12,J,1,50,E,13,60,181,30,9,0,0,0,0,84,39,315,46,1,8,10,2,2,2,64,21,0,0,0,0,0,0,0,0,0,0,0,48,40,train
1,9.98776229649872,27,C,15,14,67,162,0,0,0,0,0,0,1,0,0,0,0,12,65,12,J,1,50,E,13,60,181,30,9,0,0,0,0,83,36,465,59,0,7,9,2,2,6,54,17,0,0,0,0,0,0,0,0,0,0,0,45,40,test
1,6.905308519988611,39,C,0,0,61,130,0,0,0,0,0,1,0,0,0,0,0,16,55,9,I,1,57,B,15,75,149,39,12,4,0,0,0,75,31,480,50,0,9,9,2,0,3,53,16,0,0,0,0,1,0,0,0,0,0,1,47,38,test
1,3.8414686296239675,24,C,0,0,63,168,0,0,0,0,0,0,1,0,2,0,0,12,25,10,L,1,40,B,14,70,176,24,10,0,0,0,0,77,33,410,84,1,8,10,2,0,7,65,20,0,0,0,0,0,0,0,0,0,0,0,47,41,train
0,1.670601222838559,29,C,0,0,68,125,0,0,2,0,0,0,0,0,0,0,0,12,45,10,F,1,33,E,13,70,152,57,9,0,0,0,0,79,33,470,43,1,9,9,0,3,6,62,18,0,0,0,0,0,0,0,0,0,0,0,47,40,train
0,11.326205292110446,30,C,11,13,62,108,0,0,0,0,0,0,1,0,1,0,0,12,55,17,J,1,80,E,11,80,124,32,14,0,0,0,0,66,22,460,36,1,8,9,3,0,4,35,10,0,0,0,0,0,0,2,0,0,0,1,48,34,train
0,0.4122402603913865,21,C,15,3,64,115,0,0,0,0,0,0,0,0,1,0,0,12,65,8,J,1,70,E,15,70,135,23,12,0,0,0,0,77,33,330,58,0,8,7,2,0,7,62,19,0,0,0,0,0,0,0,0,0,0,0,44,40,test
0,2.6968826955882994,25,C,0,6,61,165,0,0,0,0,0,1,1,0,1,0,0,12,45,10,J,1,60,E,12,70,173,26,12,0,1,0,0,80,29,385,52,1,8,9,3,0,1,55,16,0,0,0,0,0,0,0,0,0,0,0,47,39,test
0,3.4632563457039116,30,C,20,9,65,157,0,0,0,0,0,0,0,0,0,1,0,12,55,14,J,1,70,E,14,64,172,32,12,0,1,0,0,80,41,450,51,0,7,9,2,0,6,64,22,0,0,0,0,0,0,0,0,0,0,0,43,42,test
0,5.929053204990894,31,C,0,0,63,114,0,0,2,0,0,0,0,0,0,0,0,14,45,13,I,1,40,B,12,60,130,36,8,1,0,1,0,78,30,390,56,0,9,9,2,0,6,52,16,0,0,0,0,0,0,0,0,0,0,0,44,35,test
0,0.538665585768198,23,C,10,6,64,130,0,0,0,0,0,0,3,0,0,0,0,10,45,13,A,1,63,E,11,50,149,30,12,1,1,0,0,81,29,465,58,0,7,9,2,0,2,62,20,0,0,0,2,0,0,0,0,0,0,1,47,42,train
0,-1.046725483814351,26,C,20,9,68,158,0,0,0,0,0,1,0,0,0,0,0,14,45,6,J,1,83,E,11,80,168,30,15,0,1,0,0,75,25,550,71,0,9,9,3,0,2,61,20,0,0,0,0,0,0,0,0,0,0,0,44,39,test
0,3.1747554370095505,28,C,20,11,68,168,0,0,0,0,0,1,0,0,0,0,0,14,45,7,J,1,80,E,12,86,164,32,14,0,1,0,0,76,35,530,64,1,6,8,2,0,1,48,14,0,1,0,0,0,0,0,0,0,0,0,46,40,test
0,3.7547663900568944,21,C,6,3,64,141,0,0,0,0,0,0,0,0,1,0,0,12,55,10,J,1,63,E,12,68,162,23,12,0,0,0,0,81,37,460,55,0,8,9,2,0,2,53,16,0,0,0,0,0,0,0,0,0,0,0,48,41,test
0,3.7335793877359933,19,C,20,5,62,130,0,0,0,0,0,0,0,0,1,0,0,12,55,10,J,1,67,E,12,62,143,23,12,0,0,0,0,59,24,340,42,0,9,10,3,0,5,55,16,0,0,0,0,0,0,0,0,0,0,0,44,39,train
0,0.8850807750944654,35,C,20,17,63,135,0,0,0,0,0,1,1,0,1,0,0,12,65,10,J,1,70,B,14,80,139,38,12,3,2,0,0,79,31,280,60,1,2,7,4,0,1,55,16,0,0,0,2,0,0,0,1,0,0,1,47,32,test
0,3.546216196740541,30,C,0,0,63,260,0,0,0,0,0,0,0,0,0,0,0,12,55,10,J,1,43,E,11,80,254,34,8,0,0,0,0,80,27,480,59,0,8,9,2,0,8,61,18,0,0,0,0,0,0,0,0,0,0,0,45,38,train
0,-1.3495535147169597,24,C,0,0,67,127,0,0,0,1,0,1,1,0,0,0,1,14,25,10,J,1,70,E,14,88,143,27,17,0,3,0,0,80,40,370,68,1,4,9,2,0,2,65,20,0,0,0,0,0,0,0,0,0,0,0,46,37,test
0,12.209151603386049,32,C,20,16,63,151,0,1,0,0,0,0,1,0,0,0,0,11,25,10,J,1,27,E,13,84,161,33,10,0,1,0,0,78,33,490,85,1,8,9,3,0,4,63,20,0,0,0,0,0,0,0,0,0,0,0,46,40,train
0,0.8515199035038273,32,C,0,0,65,128,1,0,0,0,0,0,2,0,0,0,0,12,105,12,J,1,87,E,11,78,136,36,12,0,1,1,0,83,39,610,85,1,9,10,2,0,6,62,19,0,0,0,0,0,0,0,0,0,0,0,47,41,test
0,1.7568531975351729,23,C,0,3,62,150,0,0,0,0,0,0,0,0,0,0,0,12,45,7,J,1,40,E,11,78,194,26,9,0,0,0,0,81,36,590,67,0,8,9,2,0,4,57,16,0,0,0,0,0,0,0,0,0,0,0,46,40,test
0,2.312957980637876,31,C,2,7,60,134,0,0,0,0,0,2,0,1,1,1,0,9,45,15,J,1,50,E,11,70,149,37,11,0,0,0,0,83,34,400,50,0,9,9,2,0,7,65,20,0,0,0,0,0,0,0,0,0,0,0,44,39,test
0,-2.69276105989538,17,C,0,0.5,62,114,0,0,2,1,0,0,1,0,1,0,0,11,75,8,J,1,53,B,11,70,134,26,10,0,1,0,0,90,41,550,77,1,3,4,2,0,2,65,17,6,0,0,6,0,0,0,0,0,0,2,50,40,test
0,14.19097431788094,28,C,0,0,69,150,0,1,0,0,0,0,0,0,0,0,0,12,65,12,J,1,83,E,14,80,179,29,12,0,0,0,0,78,33,560,66,0,9,9,2,0,9,59,16,0,0,0,0,0,0,0,0,0,0,0,45,39,train
0,11.855931820680869,35,C,0,0,69,117,0,0,1,0,0,0,1,0,1,0,0,6,15,13,F,1,20,E,13,75,130,41,4,0,0,0,0,74,26,385,53,1,9,9,3,0,11,44,14,0,0,0,0,0,0,0,0,0,0,0,46,35,test
0,4.1529277556466475,38,C,0,0,60,120,0,0,0,0,0,0,2,0,0,0,0,6,55,17,F,1,30,E,14,60,134,43,3,1,1,0,0,79,33,420,68,1,9,9,2,0,4,57,18,0,0,0,0,0,0,0,0,0,0,0,45,36,train
0,0.21267194991046834,19,C,0,0,60,113,0,0,0,0,0,1,0,0,0,0,1,12,65,10,A,1,90,E,14,60,130,24,17,0,0,0,0,79,40,660,70,1,3,6,2,0,2,56,16,0,0,0,2,0,0,0,0,0,0,1,47,42,test
1,-0.9577962561578408,22,C,20,7,61,124,0,0,0,0,0,1,0,0,0,0,0,12,65,13,J,1,37,E,13,76,145,31,9,0,0,0,0,84,27,450,77,0,8,9,3,0,2,69,18,0,0,0,0,0,0,0,0,0,0,0,44,41,train
0,-4.324519418606728,24,C,20,9,61,125,0,0,0,0,0,1,1,0,0,0,0,12,35,17,J,1,57,E,13,70,142,33,12,0,0,0,0,79,27,660,53,0,9,9,2,0,2,77,20,0,0,0,0,0,0,0,0,0,0,0,46,45,train
0,-3.080518627017123,25,C,0,0,66,130,0,0,0,0,0,1,1,0,0,0,0,12,35,8,J,1,67,E,12,78,155,26,12,0,0,0,0,84,38,395,53,1,8,9,2,0,6,71,22,0,0,0,0,0,0,0,0,0,0,0,48,39,train
0,2.4418171049903727,29,C,0,13,64,113,0,0,0,1,0,0,1,0,0,0,0,14,85,10,J,1,93,B,11,70,132,37,16,0,0,0,1,82,31,500,48,1,8,9,3,0,5,56,16,0,0,0,0,0,0,0,0,0,0,0,47,40,test
0,12.054765679562811,29,C,0,11,65,133,0,1,0,0,0,1,1,1,2,0,0,12,75,8,I,1,67,B,14,70,151,29,10,0,0,0,0,82,36,440,55,0,9,10,2,0,7,56,18,0,0,0,0,0,0,0,0,0,0,0,47,39,train
0,5.724793810682911,24,C,20,6,62,122,0,2,0,0,0,0,0,0,0,0,0,12,55,10,J,1,80,E,13,80,161,28,12,0,0,0,0,78,33,430,75,0,7,9,2,0,1,74,23,0,0,0,0,0,0,0,0,0,0,0,46,39,train
0,3.2454994831661446,36,C,0,0,62,140,0,0,3,2,0,0,0,0,0,0,0,8,45,17,F,1,40,E,13,85,154,34,8,0,0,0,0,76,28,440,54,0,8,9,3,0,6,60,20,0,0,0,1,0,0,0,0,0,0,0,46,38,train
0,8.393119233032323,37,C,0,0,62,145,1,0,2,3,0,0,0,0,0,0,0,8,45,15,F,1,40,E,13,80,156,36,8,0,0,0,0,78,26,510,50,1,7,9,2,0,13,56,19,0,0,0,0,0,0,0,0,0,0,0,47,40,train
0,-0.6424118410682442,18,C,0,0,67,125,2,0,0,0,0,0,1,0,0,0,0,8,65,10,B,1,67,B,12,78,156,26,12,0,3,0,0,74,34,360,60,0,3,8,1,1,9,66,20,0,0,0,0,0,0,0,0,0,0,0,43,36,train
0,4.194249941957201,19,C,0,0,67,140,0,0,0,0,1,0,1,0,1,0,0,6,35,18,B,1,63,B,12,74,158,26,12,2,0,0,0,82,29,450,53,0,3,6,2,0,5,58,16,0,0,0,2,0,0,0,0,0,0,0,45,42,train
0,6.024484716613357,24,C,0,5,62,115,0,0,0,0,0,1,2,0,0,0,1,12,105,7,J,1,77,E,13,80,136,25,12,0,0,0,0,80,35,460,48,0,9,9,2,0,7,47,14,0,0,0,0,0,0,0,0,0,0,0,45,40,test
1,1.5966331260176692,29,C,0.125,10,59,85,1,0,0,0,0,0,1,0,0,0,0,4,25,17,J,1,37,E,14,64,114,33,12,0,0,0,0,84,29,440,65,1,6,9,3,0,3,72,22,0,0,0,0,0,0,0,0,0,0,0,47,35,test
0,-1.8250574314946983,32,C,0,11,60,120,0,0,0,0,0,0,2,0,0,0,0,12,55,8,J,1,87,E,15,80,137,32,14,0,0,0,0,78,36,530,83,1,8,9,3,0,1,64,19,0,0,0,0,0,0,0,0,0,0,0,45,42,train
0,3.611943399616063,28,C,10,12,69,203,0,0,0,0,0,3,0,0,0,1,0,12,55,8,J,1,70,E,13,80,209,33,12,0,1,0,0,81,40,465,48,1,7,9,2,0,8,61,19,0,0,0,0,0,0,0,0,0,0,0,45,39,test
0,4.035041786672265,36,C,10,20,61,145,0,0,0,0,0,0,1,0,0,0,1,12,75,10,J,1,80,E,10,86,146,41,13,1,3,0,0,79,31,360,60,1,9,10,2,0,9,58,16,3,0,0,0,0,0,0,0,0,0,0,46,44,test
0,2.008939283272903,25,C,0,0,62,117,0,0,0,0,0,0,1,0,0,0,0,9,35,10,E,1,43,E,12,70,130,26,11,0,1,0,0,77,36,440,44,0,8,8,3,0,4,56,16,0,0,0,0,0,0,0,0,0,0,0,45,40,test
0,0.6702831908908781,31,C,0,0,63,130,0,0,0,0,0,0,0,0,1,0,0,16,75,12,E,1,63,E,13,68,145,32,11,0,0,0,0,82,39,400,67,0,9,9,2,0,5,63,21,0,0,0,0,0,0,0,0,0,0,0,45,40,test
1,15.076112287007946,23,C,0,0,65,120,0,0,0,0,0,2,0,0,1,0,0,12,45,20,J,1,50,E,17,60,140,26,9,2,0,1,0,63,32,360,62,1,9,9,0,2,7,49,15,0,0,0,0,0,0,0,0,0,0,0,48,38,train
0,1.5837367086303198,21,C,10,6,66,170,0,0,2,0,0,1,1,0,0,0,0,12,55,8,J,1,47,E,12,80,185,27,8,0,1,0,0,81,34,500,56,0,9,9,2,0,4,58,16,0,0,0,0,0,0,0,0,0,0,0,46,39,test
0,-0.9190921584393061,36,C,0,0,64,125,0,0,0,0,0,0,0,0,1,0,0,12,55,7,J,1,43,E,15,80,155,47,9,1,0,0,1,85,38,325,60,0,2,9,3,0,3,59,17,0,0,0,0,0,0,0,0,0,0,0,44,39,test
0,-0.7171316688768704,24,C,0,0,65,136,0,0,0,0,0,0,0,0,0,0,0,10,55,10,J,1,53,E,11,62,148,29,10,0,0,0,0,82,38,520,51,1,9,8,3,0,3,61,16,0,0,0,0,0,0,0,0,0,0,0,47,41,test
1,4.710306420606282,23,C,0,0,65,152,0,0,0,0,0,0,0,0,2,0,0,12,45,10,J,1,53,E,11,68,176,28,10,0,0,0,0,77,32,435,61,1,5,9,3,0,9,62,19,0,0,0,0,0,0,0,0,0,0,0,47,41,train
1,2.350306601605241,19,C,0.5,3,62,105,0,0,1,0,0,0,1,0,0,0,1,12,25,5,J,1,57,E,14,60,134,21,12,0,0,0,0,81,39,380,67,1,1,8,2,0,6,57,17,0,0,0,2,0,0,0,0,0,0,0,46,40,test
0,3.282483933139632,28,C,18,9,64,114,0,0,1,0,0,1,0,0,0,0,0,12,45,12,J,1,77,E,16,70,133,30,12,0,0,1,0,82,38,540,51,1,8,9,2,0,3,50,15,0,0,0,0,0,0,0,0,0,0,0,49,39,train
0,-1.7216333331662519,26,C,5,7,64,117,0,0,0,0,0,0,0,0,0,0,0,12,45,6,J,1,77,E,14,70,137,28,12,0,0,0,0,83,34,410,69,0,8,9,2,0,3,61,17,0,0,0,0,0,0,0,0,0,0,0,45,41,test
0,-2.8156187390655503,25,C,20,10,64,160,0,0,0,0,0,0,1,0,0,1,0,9,55,8,J,1,67,E,11,70,180,27,12,0,0,0,0,81,36,650,86,0,9,9,2,0,2,68,21,0,0,0,0,0,0,0,0,0,0,0,47,43,train
0,3.2796387235928908,23,C,20,9,68,150,0,0,0,0,0,2,1,0,1,0,0,10,55,10,J,1,67,E,11,60,170,27,10,0,1,0,0,81,34,425,76,0,8,9,2,0,6,56,15,0,0,0,0,0,0,0,0,0,0,0,46,40,train
0,-0.5472948836090834,30,C,0,8,60,128,0,0,0,0,0,0,0,0,0,0,0,12,55,10,J,1,67,E,16,64,135,29,12,0,0,0,0,82,41,395,58,0,9,10,2,0,7,64,22,0,0,0,0,0,0,0,0,0,0,0,44,39,test
